name,site,subtypes,category,type,phone number,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,latitude,longitude,full_address,city,state,area_service,rating,reviews,reviews_link,photos_count,working_hours,verified,location_link,place_id,email_1,email_1.emails_validator.status,facebook,instagram,logo,primary_color,secondary_color,slug
Toneys Pumping Services & Sewer,,Plumber,Plumber,Plumber,+1 337-208-8000,AT&T Mobility LLC,mobile,31.1435194,-93.260998,"Leesville, LA 71446",Leesville,Louisiana,False,2.7,3.0,"https://search.google.com/local/reviews?placeid=ChIJJe3Xp01DOoYRKU3EZ0wd4Us&q=plumber,+71475,+Slagle,+LA,+US&authuser=0&hl=en&gl=US",1.0,,False,"https://www.google.com/maps/place/Toneys+Pumping+Services+%26+Sewer/@31.1435194,-93.260998,14z/data=!4m8!1m2!2m1!1sToneys+Pumping+Services+%26+Sewer!3m4!1s0x863a434da7d7ed25:0x4be11d4c67c44d29!8m2!3d31.1435194!4d-93.260998",ChIJJe3Xp01DOoYRKU3EZ0wd4Us,,,,,,,,toneyspumpingservicessewer
Toledo Septic LLC,,"Septic system service, Service establishment",Septic system service,Septic system service,+1 318-508-2101,,mobile,31.7397785,-93.6541095,,Sardis,LA,True,5.0,4.0,"https://search.google.com/local/reviews?placeid=ChIJ54EoYHPbmSwRvHMj58U8LpI&q=plumber,+71486,+Zwolle,+LA,+US&authuser=0&hl=en&gl=US",29.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Toledo+Septic+LLC/@31.7397785,-93.65410949999999,14z/data=!4m8!1m2!2m1!1sToledo+Septic+LLC!3m4!1s0x2c99db73602881e7:0x922e3cc5e72373bc!8m2!3d31.7397785!4d-93.65410949999999",ChIJ54EoYHPbmSwRvHMj58U8LpI,,,,,https://lh4.googleusercontent.com/-5yTMPrgP9sk/AAAAAAAAAAI/AAAAAAAAAAA/9u5DpB9OtBw/s256/photo.jpg,#4374e0,#9fc2fe,toledosepticllc
Morrow Plumbing Company,,Plumber,Plumber,Plumber,+1 337-509-5955,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.9309225,-93.2580097,"4537 Bailey Rd, Leesville, LA 71446",Leesville,Louisiana,False,4.1,11.0,"https://search.google.com/local/reviews?placeid=ChIJi23If5xTOoYReVbjFaXaBiA&q=plumber,+71496,+Leesville,+LA,+US&authuser=0&hl=en&gl=US",1.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Morrow+Plumbing+Company/@30.930922499999998,-93.2580097,14z/data=!4m8!1m2!2m1!1sMorrow+Plumbing+Company!3m4!1s0x863a539c7fc86d8b:0x2006daa515e35679!8m2!3d30.930922499999998!4d-93.2580097",ChIJi23If5xTOoYReVbjFaXaBiA,jsmorrow@morrowplumbing.org,RECEIVING,https://www.facebook.com/people/Morrow-Plumbing-Company-Inc/100063631147677/,,https://lh3.googleusercontent.com/-BMi0OaTsQeg/AAAAAAAAAAI/AAAAAAAAAAA/Uo918dcD8pA/s256/photo.jpg,#4f7482,#f8fafa,morrowplumbingcompany
GUILLIOT AND SONS LLC,,Plumber,Plumber,Plumber,+1 337-256-1162,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.35297,-92.328028,"5118 White Oak Hwy, Branch, LA 70516",Branch,Louisiana,False,4.8,33.0,"https://search.google.com/local/reviews?placeid=ChIJ1-G91H-xJIYRMyZy_5M3R64&q=plumber,+70081,+Pilottown,+LA,+US&authuser=0&hl=en&gl=US",29.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/GUILLIOT+AND+SONS+LLC/@30.35297,-92.32802799999999,14z/data=!4m8!1m2!2m1!1sGUILLIOT+AND+SONS+LLC!3m4!1s0x8624b17fd4bde1d7:0xae473793ff722633!8m2!3d30.35297!4d-92.32802799999999",ChIJ1-G91H-xJIYRMyZy_5M3R64,,,,,https://lh3.googleusercontent.com/-H1jn2QJ7oeM/AAAAAAAAAAI/AAAAAAAAAAA/cnWQtAg-Xuw/s256/photo.jpg,#4374e0,#9fc2fe,guilliotandsonsllc
Jill's Plumbing Repairs L.L.C.,,"Plumber, Service establishment",Plumber,Plumber,+1 504-301-6623,,mobile,29.8186066,-89.7529388,,Reggio,LA,True,3.0,1.0,,,"{""Sunday"": ""9AM-5PM"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM""}",True,"https://www.google.com/maps/place/Jill%27s+Plumbing+Repairs+L.L.C./@29.8186066,-89.7529388,14z/data=!4m8!1m2!2m1!1sJill%27s+Plumbing+Repairs+L.L.C.!3m4!1s0x8620a260942f3071:0xfdba20e910f9dc0e!8m2!3d29.8186066!4d-89.7529388",ChIJcTAvlGCiIIYRDtz5EOkguv0,,,,,https://lh3.googleusercontent.com/-1zrTNVN0Gxg/AAAAAAAAAAI/AAAAAAAAAAA/KJTfk7AfSos/s256/photo.jpg,#4374e0,#9fc2fe,jillsplumbingrepairsllc
LaBove Plumbing,,"Plumber, Service establishment",Plumber,Plumber,+1 985-991-1881,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,29.52237,-90.1167535,,Lafitte,LA,True,4.4,17.0,"https://search.google.com/local/reviews?placeid=ChIJw2G9qt70IIYRYPL9miUlGqw&q=plumber,+70081,+Pilottown,+LA,+US&authuser=0&hl=en&gl=US",5.0,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/LaBove+Plumbing/@29.52237,-90.1167535,14z/data=!4m8!1m2!2m1!1sLaBove+Plumbing!3m4!1s0x8620f4deaabd61c3:0xac1a25259afdf260!8m2!3d29.52237!4d-90.1167535",ChIJw2G9qt70IIYRYPL9miUlGqw,,,,,https://lh4.googleusercontent.com/-eU4GyWiPTco/AAAAAAAAAAI/AAAAAAAAAAA/XBDi4D3KsWk/s256/photo.jpg,#4374e0,#9fc2fe,laboveplumbing
"Keith Lott's Plumbing, LLC",,"Plumber, Service establishment",Plumber,Plumber,+1 504-909-5688,CELLCO PARTNERSHIP DBA VERIZON,mobile,46.423669,-129.9427086,,,,True,5.0,4.0,"https://search.google.com/local/reviews?placeid=ChIJywEPA1e6IIYRbPiE64fo-JE&q=plumber,+70081,+Pilottown,+LA,+US&authuser=0&hl=en&gl=US",7.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Keith+Lott%27s+Plumbing%2C+LLC/@46.423669,-129.9427086,14z/data=!4m8!1m2!2m1!1sKeith+Lott%27s+Plumbing%2C+LLC!3m4!1s0x8620ba57030f01cb:0x91f8e887eb84f86c!8m2!3d46.423669!4d-129.9427086",ChIJywEPA1e6IIYRbPiE64fo-JE,kristi@keithlottsplumbing.com,UNKNOWN,https://www.facebook.com/KeithLottsPlumbing/,,https://lh6.googleusercontent.com/-tksc85Azo6s/AAAAAAAAAAI/AAAAAAAAAAA/jg_DlXu3SQY/s256/photo.jpg,#d0d1d2,#2a258f,keithlottsplumbingllc
A.S.I. Plumbing L.L.C.,,"Plumber, Drainage service, Gas installation service, Gasfitter",Plumber,Plumber,+1 985-278-7925,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,29.5140967,-90.2933804,"1427 E 40th St, Cut Off, LA 70345",Cut Off,Louisiana,False,4.9,27.0,"https://search.google.com/local/reviews?placeid=ChIJUZTZheONIIYR4XUtM6mBo_Q&q=plumber,+70082,+Pointe+A+La+Hache,+LA,+US&authuser=0&hl=en&gl=US",48.0,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/A.S.I.+Plumbing+L.L.C./@29.5140967,-90.29338039999999,14z/data=!4m8!1m2!2m1!1sA.S.I.+Plumbing+L.L.C.!3m4!1s0x86208de385d99451:0xf4a381a9332d75e1!8m2!3d29.5140967!4d-90.29338039999999",ChIJUZTZheONIIYR4XUtM6mBo_Q,,,,,https://lh4.googleusercontent.com/-Zf2Rb6uBQCk/AAAAAAAAAAI/AAAAAAAAAAA/NXly1tHG9jw/s256/photo.jpg,#789989,#f9f9f6,asiplumbingllc
Early Arrival Plumbing Inc,,Plumber,Plumber,Plumber,,,,29.8901478,-90.4122993,"14215 US-90, Boutte, LA 70039",Boutte,Louisiana,False,4.4,11.0,"https://search.google.com/local/reviews?placeid=ChIJh99c0jnFIIYRh2bXtqLEJYc&q=plumber,+70082,+Pointe+A+La+Hache,+LA,+US&authuser=0&hl=en&gl=US",34.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Early+Arrival+Plumbing+Inc/@29.890147799999998,-90.4122993,14z/data=!4m8!1m2!2m1!1sEarly+Arrival+Plumbing+Inc!3m4!1s0x8620c539d25cdf87:0x8725c4a2b6d76687!8m2!3d29.890147799999998!4d-90.4122993",ChIJh99c0jnFIIYRh2bXtqLEJYc,,,,,https://lh5.googleusercontent.com/-TzbelHXKLS8/AAAAAAAAAAI/AAAAAAAAAAA/dW-oNsMAJ34/s256/photo.jpg,#576b9d,#020305,earlyarrivalplumbinginc
"Heck of a Plumber, LLC.",,"Plumber, Service establishment",Plumber,Plumber,+1 504-655-0027,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,29.9066234,-89.9526745,,New Orleans,LA,True,4.8,13.0,,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Heck+of+a+Plumber%2C+LLC./@29.906623399999997,-89.9526745,14z/data=!4m8!1m2!2m1!1sHeck+of+a+Plumber%2C+LLC.!3m4!1s0x8620a5b4e823b44d:0x6e6d7668b0f451d9!8m2!3d29.906623399999997!4d-89.9526745",ChIJTbQj6LSlIIYR2VH0sGh2bW4,,,,,https://lh4.googleusercontent.com/-5WRS3nhHeCM/AAAAAAAAAAI/AAAAAAAAAAA/L8JGFcO_lf0/s256/photo.jpg,#4374e0,#9fc2fe,heckofaplumberllc
Hotard's Plumbing Inc,,Plumber,Plumber,Plumber,+1 985-536-2830,"NEW CINGULAR WIRELESS PCS, LLC",mobile,30.0707014,-90.5523961,"597 Central Ave, Reserve, LA 70084",Reserve,Louisiana,False,3.4,9.0,"https://search.google.com/local/reviews?placeid=ChIJXVk8tyXUIIYRbnuvHBso5Yg&q=plumber,+70084,+Reserve,+LA,+US&authuser=0&hl=en&gl=US",1.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""Closed""}",False,"https://www.google.com/maps/place/Hotard%27s+Plumbing+Inc/@30.070701399999997,-90.5523961,14z/data=!4m8!1m2!2m1!1sHotard%27s+Plumbing+Inc!3m4!1s0x8620d425b73c595d:0x88e5281b1caf7b6e!8m2!3d30.070701399999997!4d-90.5523961",ChIJXVk8tyXUIIYRbnuvHBso5Yg,,,,,,,,hotardsplumbinginc
Innovative Plumbing Solutions,,"Plumber, Service establishment",Plumber,Plumber,+1 504-228-4253,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,29.9763226,-90.4460961,,Taft,LA,True,5.0,4.0,"https://search.google.com/local/reviews?placeid=ChIJIdTfF2vgQSoRuzOCmYs1jws&q=plumber,+70084,+Reserve,+LA,+US&authuser=0&hl=en&gl=US",5.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Innovative+Plumbing+Solutions/@29.9763226,-90.44609609999999,14z/data=!4m8!1m2!2m1!1sInnovative+Plumbing+Solutions!3m4!1s0x2a41e06b17dfd421:0xb8f358b998233bb!8m2!3d29.9763226!4d-90.44609609999999",ChIJIdTfF2vgQSoRuzOCmYs1jws,innovativeplumbingllc@yahoo.com,RECEIVING,https://www.facebook.com/people/Innovative-Plumbing-Solutions-LLC/100069191138196/,,https://lh4.googleusercontent.com/-3FPNObuURFI/AAAAAAAAAAI/AAAAAAAAAAA/1BTfJ4xOzBI/s256/photo.jpg,#2e3a44,#909383,innovativeplumbingsolutions
Affordable Plumbing Repair Services,,"Plumber, Service establishment",Plumber,Plumber,+1 504-939-7134,,mobile,30.0606651,-90.2901699,,Kenner,LA,True,4.8,25.0,"https://search.google.com/local/reviews?placeid=ChIJbS08_LDTIIYR5zpsewrNKFw&q=plumber,+70084,+Reserve,+LA,+US&authuser=0&hl=en&gl=US",3.0,"{""Sunday"": ""8AM-3PM"", ""Monday"": ""7AM-6PM"", ""Tuesday"": ""7AM-6PM"", ""Wednesday"": ""7AM-6PM"", ""Thursday"": ""7AM-6PM"", ""Friday"": ""7AM-6PM"", ""Saturday"": ""7AM-5PM""}",True,"https://www.google.com/maps/place/Affordable+Plumbing+Repair+Services/@30.060665099999998,-90.2901699,14z/data=!4m8!1m2!2m1!1sAffordable+Plumbing+Repair+Services!3m4!1s0x8620d3b0fc3c2d6d:0x5c28cd0a7b6c3ae7!8m2!3d30.060665099999998!4d-90.2901699",ChIJbS08_LDTIIYR5zpsewrNKFw,,,,,https://lh6.googleusercontent.com/-b9i6Z0k6Kpg/AAAAAAAAAAI/AAAAAAAAAAA/xfE6ZjupRx0/s256/photo.jpg,#4374e0,#9fc2fe,affordableplumbingrepairservices
CCS Plumbing LLC,,Plumber,Plumber,Plumber,+1 504-812-0508,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.0791135,-90.495093,"328 Catalpa Dr, Laplace, LA 70068",Laplace,Louisiana,False,5.0,4.0,"https://search.google.com/local/reviews?placeid=ChIJBYV9n2mH-w0RAwlFB01EnRo&q=plumber,+70084,+Reserve,+LA,+US&authuser=0&hl=en&gl=US",11.0,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-2PM""}",True,"https://www.google.com/maps/place/CCS+Plumbing+LLC/@30.0791135,-90.495093,14z/data=!4m8!1m2!2m1!1sCCS+Plumbing+LLC!3m4!1s0xdfb87699f7d8505:0x1a9d444d07450903!8m2!3d30.0791135!4d-90.495093",ChIJBYV9n2mH-w0RAwlFB01EnRo,,,,,https://lh3.googleusercontent.com/-xQ9xc6k-2eA/AAAAAAAAAAI/AAAAAAAAAAA/PArAfcmv1sc/s256/photo.jpg,#4374e0,#9fc2fe,ccsplumbingllc
Guillory's plumbing,,"Plumber, Bathroom remodeler, Contractor, Electrician, Kitchen remodeler",Plumber,Plumber,+1 504-236-7091,T-Mobile USA Inc.,mobile,30.0775676,-90.4659186,"2906 Main St, Laplace, LA 70068",Laplace,Louisiana,False,4.2,5.0,"https://search.google.com/local/reviews?placeid=ChIJvQ3uYxfSIIYR1SZ-WG9cPGA&q=plumber,+70084,+Reserve,+LA,+US&authuser=0&hl=en&gl=US",20.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Guillory%27s+plumbing/@30.0775676,-90.4659186,14z/data=!4m8!1m2!2m1!1sGuillory%27s+plumbing!3m4!1s0x8620d21763ee0dbd:0x603c5c6f587e26d5!8m2!3d30.0775676!4d-90.4659186",ChIJvQ3uYxfSIIYR1SZ-WG9cPGA,,,,,https://lh5.googleusercontent.com/-JmVH7R4tEkU/AAAAAAAAAAI/AAAAAAAAAAA/__1qRq-H0gM/s256/photo.jpg,#a29069,#69593e,guillorysplumbing
ck plumbing,,"Plumber, Service establishment",Plumber,Plumber,+1 504-215-1520,T-Mobile USA Inc.,mobile,30.1254846,-90.4299785,,LaPlace,LA,True,,,,,"{""Sunday"": ""10AM-6PM"", ""Monday"": ""8AM-7PM"", ""Tuesday"": ""8AM-7PM"", ""Wednesday"": ""8AM-7PM"", ""Thursday"": ""8AM-7PM"", ""Friday"": ""8AM-7PM"", ""Saturday"": ""10AM-6PM""}",True,"https://www.google.com/maps/place/ck+plumbing/@30.1254846,-90.42997849999999,14z/data=!4m8!1m2!2m1!1sck+plumbing!3m4!1s0x8eed8513d853ab1:0x3b5824933748cebb!8m2!3d30.1254846!4d-90.42997849999999",ChIJsTqFPVHY7ggRu85IN5MkWDs,,,,,https://lh4.googleusercontent.com/-pobPm_1gwm4/AAAAAAAAAAI/AAAAAAAAAAA/mWYWSXHCiHk/s256/photo.jpg,#4374e0,#9fc2fe,ckplumbing
Master Drain LLC,,"Plumber, Service establishment",Plumber,Plumber,,,,30.4312855,-90.635064,,Killian,LA,True,5.0,5.0,"https://search.google.com/local/reviews?placeid=ChIJvRVMdvzPJoYR_mCCJT1y3JE&q=plumber,+70086,+Saint+James,+LA,+US&authuser=0&hl=en&gl=US",4.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Master+Drain+LLC/@30.431285499999998,-90.635064,14z/data=!4m8!1m2!2m1!1sMaster+Drain+LLC!3m4!1s0x8626cffc764c15bd:0x91dc723d258260fe!8m2!3d30.431285499999998!4d-90.635064",ChIJvRVMdvzPJoYR_mCCJT1y3JE,masterdrainllc@gmail.com,RECEIVING,https://www.facebook.com/people/Master-Drain-LLC/100057076824871/,,https://lh5.googleusercontent.com/-bcS5Ca8_K2g/AAAAAAAAAAI/AAAAAAAAAAA/UbcB9V-SFBQ/s256/photo.jpg,#f7f6f5,#b82a32,masterdrainllc
Walter's AC Refrigeration & Plumbing,,"Plumber, Service establishment, Air conditioning contractor",Air conditioning contractor,Plumber,+1 225-623-5328,T-Mobile USA Inc.,mobile,29.9459376,-90.319831,,Saint Rose,LA,True,5.0,1.0,,,"{""Sunday"": ""1-8PM"", ""Monday"": ""4-9PM"", ""Tuesday"": ""4-9PM"", ""Wednesday"": ""4-9PM"", ""Thursday"": ""4-9PM"", ""Friday"": ""4-9PM"", ""Saturday"": ""7AM-9PM""}",True,"https://www.google.com/maps/place/Walter%27s+AC+Refrigeration+%26+Plumbing/@29.945937599999997,-90.319831,14z/data=!4m8!1m2!2m1!1sWalter%27s+AC+Refrigeration+%26+Plumbing!3m4!1s0x6b39cd9734f231cd:0x567627518855c345!8m2!3d29.945937599999997!4d-90.319831",ChIJzTHyNJfNOWsRRcNViFEndlY,,,,,https://lh6.googleusercontent.com/-ihV7z08Pnhg/AAAAAAAAAAI/AAAAAAAAAAA/nxURt13JQmw/s256/photo.jpg,#4374e0,#9fc2fe,waltersacrefrigerationplumbing
Falcon's Plumbing,,"Plumber, Service establishment",Plumber,Plumber,+1 225-892-4826,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,29.986882,-91.052022,,Napoleonville,LA,True,5.0,2.0,"https://search.google.com/local/reviews?placeid=ChIJ-9ybpMhPIYYRuCKtQNauouk&q=plumber,+70086,+Saint+James,+LA,+US&authuser=0&hl=en&gl=US",96.0,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-4PM"", ""Tuesday"": ""7AM-4PM"", ""Wednesday"": ""7AM-4PM"", ""Thursday"": ""7AM-4PM"", ""Friday"": ""7AM-4PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Falcon%27s+Plumbing/@29.986881999999998,-91.052022,14z/data=!4m8!1m2!2m1!1sFalcon%27s+Plumbing!3m4!1s0x86214fc8a49bdcfb:0xe9a2aed640ad22b8!8m2!3d29.986881999999998!4d-91.052022",ChIJ-9ybpMhPIYYRuCKtQNauouk,,,,,https://lh5.googleusercontent.com/-AAZr4pu8V7c/AAAAAAAAAAI/AAAAAAAAAAA/y8uV7O29--U/s256/photo.jpg,#d6d6d5,#896f74,falconsplumbing
"Black Bear Plumbing Repair, LLC",,"Plumber, Service establishment",Plumber,Plumber,+1 504-341-8819,,mobile,30.3158935,-90.9424946,,Prairieville,LA,True,5.0,9.0,"https://search.google.com/local/reviews?placeid=ChIJJ4JgLvWN9Q0RLjjiBaPxSeA&q=plumber,+70086,+Saint+James,+LA,+US&authuser=0&hl=en&gl=US",1.0,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-4PM"", ""Tuesday"": ""7AM-4PM"", ""Wednesday"": ""7AM-4PM"", ""Thursday"": ""7AM-4PM"", ""Friday"": ""7AM-4PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Black+Bear+Plumbing+Repair%2C+LLC/@30.315893499999998,-90.94249459999999,14z/data=!4m8!1m2!2m1!1sBlack+Bear+Plumbing+Repair%2C+LLC!3m4!1s0xdf58df52e608227:0xe049f1a305e2382e!8m2!3d30.315893499999998!4d-90.94249459999999",ChIJJ4JgLvWN9Q0RLjjiBaPxSeA,,,,,https://lh4.googleusercontent.com/-9KYw-Dvb0vw/AAAAAAAAAAI/AAAAAAAAAAA/vAq7WrJFA-8/s256/photo.jpg,#773238,#f9f6f6,blackbearplumbingrepairllc
Purpose Plumbing LLC,,"Plumber, Service establishment",Plumber,Plumber,+1 225-402-8245,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.3668936,-91.0656325,,Baton Rouge,LA,True,5.0,61.0,"https://search.google.com/local/reviews?placeid=ChIJgSQX-0VPcqUR8qtACbU81sQ&q=plumber,+70086,+Saint+James,+LA,+US&authuser=0&hl=en&gl=US",35.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Purpose+Plumbing+LLC/@30.366893599999997,-91.06563249999999,14z/data=!4m8!1m2!2m1!1sPurpose+Plumbing+LLC!3m4!1s0xa5724f45fb172481:0xc4d63cb50940abf2!8m2!3d30.366893599999997!4d-91.06563249999999",ChIJgSQX-0VPcqUR8qtACbU81sQ,purposeplumbingllc@gmail.com,RECEIVING,https://www.facebook.com/purposeplumbingllc/,,https://lh3.googleusercontent.com/-m-q0gh6_7-s/AAAAAAAAAAI/AAAAAAAAAAA/yEon00i_9PU/s256/photo.jpg,#2985ca,#fdfefe,purposeplumbingllc
Patton Renovation and A/C Repair,,"Plumber, Air conditioning contractor, Service establishment, Heating contractor",Heating contractor,Plumber,+1 225-828-7079,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.173136,-90.9276875,,Gonzales,LA,True,3.2,22.0,"https://search.google.com/local/reviews?placeid=ChIJN4st163LJoYRMNMGwa4TNLo&q=plumber,+70086,+Saint+James,+LA,+US&authuser=0&hl=en&gl=US",12.0,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-4PM"", ""Tuesday"": ""7AM-4PM"", ""Wednesday"": ""7AM-4PM"", ""Thursday"": ""7AM-4PM"", ""Friday"": ""7AM-4PM"", ""Saturday"": ""8AM-12PM""}",True,"https://www.google.com/maps/place/Patton+Renovation+and+A%2FC+Repair/@30.173136,-90.92768749999999,14z/data=!4m8!1m2!2m1!1sPatton+Renovation+and+A%2FC+Repair!3m4!1s0x8626cbadd72d8b37:0xba3413aec106d330!8m2!3d30.173136!4d-90.92768749999999",ChIJN4st163LJoYRMNMGwa4TNLo,,,,,https://lh6.googleusercontent.com/-sF5xsJTPAHQ/AAAAAAAAAAI/AAAAAAAAAAA/nx89bKK4qow/s256/photo.jpg,#5e5a5e,#f8f7f7,pattonrenovationandacrepair
IPS Ians Plumbing Service and Repairs LLC,,Plumber,Plumber,Plumber,+1 504-487-2453,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,30.3938737,-90.7653585,"22618 Cuba Wheat Rd, Livingston, LA 70754",Livingston,Louisiana,False,,,,1.0,,True,"https://www.google.com/maps/place/IPS+Ians+Plumbing+Service+and+Repairs+LLC/@30.3938737,-90.76535849999999,14z/data=!4m8!1m2!2m1!1sIPS+Ians+Plumbing+Service+and+Repairs+LLC!3m4!1s0x8626c4dbd1cd2d2f:0xb4db5041f0ffa97f!8m2!3d30.3938737!4d-90.76535849999999",ChIJLy3N0dvEJoYRf6n_8EFQ27Q,,,,,https://lh4.googleusercontent.com/-JOE0B4W9HzQ/AAAAAAAAAAI/AAAAAAAAAAA/uUSFrEkxffY/s256/photo.jpg,#fafafa,#4a4a4a,ipsiansplumbingserviceandrepairsllc
Royal Flush Plumbing Repair LLC,,"Plumber, Service establishment",Plumber,Plumber,+1 225-270-7910,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.4418786,-90.8607144,,Denham Springs,LA,True,5.0,5.0,"https://search.google.com/local/reviews?placeid=ChIJl4nUQ-a3JoYREJ68AALnFrw&q=plumber,+70086,+Saint+James,+LA,+US&authuser=0&hl=en&gl=US",13.0,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-4PM"", ""Tuesday"": ""7AM-4PM"", ""Wednesday"": ""7AM-4PM"", ""Thursday"": ""7AM-4PM"", ""Friday"": ""7AM-4PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Royal+Flush+Plumbing+Repair+LLC/@30.4418786,-90.86071439999999,14z/data=!4m8!1m2!2m1!1sRoyal+Flush+Plumbing+Repair+LLC!3m4!1s0x8626b7e643d48997:0xbc16e70200bc9e10!8m2!3d30.4418786!4d-90.86071439999999",ChIJl4nUQ-a3JoYREJ68AALnFrw,,,,,https://lh3.googleusercontent.com/-LHYERStg8Jo/AAAAAAAAAAI/AAAAAAAAAAA/xdYCrws5QZQ/s256/photo.jpg,#231125,#a2832e,royalflushplumbingrepairllc
